sample_id,text,sentiment,total_words,found_words,missing_words,coverage_pct,found_list,missing_list,embedding_norm,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19
18892,"_Efron 17 Again was amazing! I have seen it three times! It`s just hilarious, and you are fantastic!",positive,19,18,1,94.73684210526315,"17, again, was, amazing, i, have, seen, it, three, times, it, s, just, hilarious, and, you, are, fantastic",_efron,13.303866386413574,-1.8027758598327637,1.9814550876617432,-1.8234132528305054,-2.4765987396240234,-1.6640375852584839,1.8279190063476562,-1.7203869819641113,1.9129174947738647,-1.6132551431655884,1.6026607751846313,2.0283608436584473,1.4860643148422241,-1.3647518157958984,1.8326963186264038,1.7447887659072876,-1.5631123781204224,-1.8395341634750366,-1.778026819229126,-1.1575891971588135,2.174248695373535
7278,Not worth it don't buy...,negative,6,6,0,100.0,"not, worth, it, don, t, buy",,14.353941917419434,-2.980708360671997,2.0182440280914307,-1.5484075546264648,-2.038320541381836,-2.3143677711486816,1.8810291290283203,-1.8923956155776978,2.2926371097564697,-1.8735685348510742,1.8392930030822754,2.547045946121216,1.65673828125,-1.6632133722305298,1.5722527503967285,2.6425275802612305,-1.2728915214538574,-0.6669047474861145,-2.5009844303131104,-1.6393071413040161,1.7678245306015015
8961,"This calendar would be a 5 star except for 1 MAJOR issue. The sync is unreliable. For example, items placed on my calendar via Google or Gmail within the previous 24-48 hours usually do not appear no matter what sync settings I have or how many times I manually initiate a manual sync. All other calendar apps I have tried do not have these sync issues.",negative,67,66,1,98.50746268656717,"this, calendar, would, be, a, 5, star, except, for, 1, major, issue, the, sync, is, unreliable, for, example, items, placed, on, my, calendar, via, google, or, gmail, within, the, previous, 24, 48, hours, usually, do, not, appear, no, matter, what, sync, settings, i, have, or, how, many, times, i, manually, a, manual, sync, all, other, calendar, apps, i, have, tried, do, not, have, these, sync, issues",initiate,13.610608100891113,-2.0758721828460693,1.8809391260147095,-2.43873929977417,-2.123210906982422,-2.3651320934295654,1.84749174118042,-1.742182731628418,1.7145259380340576,-1.530817985534668,2.0323450565338135,1.9052560329437256,1.4703466892242432,-1.0959347486495972,1.85484778881073,1.7794318199157715,-1.6458680629730225,-1.6891361474990845,-2.0543529987335205,-1.3837591409683228,2.0194790363311768
7652,"I'm liking it so far. It's a very customizable experience, and I can really get into the details without the interface being too complex. I would like to see more widget options for the ap on the home screen. I like to see my schedule and routine the moment I open my phone. While there is a widget, it's rather lack luster. Synced with the programming, I think it would be cool if they had a calendar widget available.",positive,82,81,1,98.78048780487805,"i, m, liking, it, so, far, it, s, a, very, customizable, experience, and, i, can, really, get, into, the, details, without, the, interface, being, too, complex, i, would, like, to, see, more, widget, options, for, the, ap, on, the, home, screen, i, like, to, see, my, schedule, and, routine, the, moment, i, open, my, phone, while, there, is, a, widget, it, s, rather, lack, synced, with, the, programming, i, think, it, would, be, cool, if, they, had, a, calendar, widget, available",luster,13.248448371887207,-1.9491004943847656,1.7474637031555176,-2.150820255279541,-2.1194050312042236,-2.019742488861084,2.04071044921875,-1.748748540878296,1.8185797929763794,-1.3684138059616089,1.922310709953308,1.9327982664108276,1.5007842779159546,-1.2149912118911743,1.83447265625,1.8682029247283936,-1.8144086599349976,-1.519656777381897,-1.7836424112319946,-1.516015648841858,2.036985397338867
10936,Going to workout + swin... fun,positive,5,4,1,80.0,"going, to, workout, fun",swin,13.927879333496094,-1.7482600212097168,1.513839602470398,-2.4755234718322754,-1.6663081645965576,-2.6181883811950684,1.3375771045684814,-2.249404191970825,2.151996374130249,-1.4141852855682373,2.0771260261535645,2.149284839630127,1.6720097064971924,-1.1228182315826416,1.8058743476867676,1.7039949893951416,-1.9561843872070312,-1.2795615196228027,-1.4379040002822876,-0.8580906391143799,1.6043040752410889
8201,stupid auto correct,negative,3,3,0,100.0,"stupid, auto, correct",,14.101089477539062,-2.2296342849731445,1.6876717805862427,-2.508953332901001,-2.2965123653411865,-3.069721221923828,1.3562666177749634,-1.3137531280517578,0.3742321729660034,-1.5345553159713745,2.908864974975586,1.5414129495620728,1.1002213954925537,-1.1958348751068115,2.535680055618286,1.978720784187317,-1.8590879440307617,-1.989697813987732,-1.742964267730713,-2.7209317684173584,1.4624528884887695
408,Dosen`t Want To Go To Work Tomorrow,negative,8,7,1,87.5,"t, want, to, go, to, work, tomorrow",dosen,13.672356605529785,-2.207829236984253,1.885554552078247,-1.9998376369476318,-2.0897085666656494,-2.3757970333099365,1.7439167499542236,-1.739324927330017,1.9417661428451538,-1.9268068075180054,1.6172665357589722,1.9113115072250366,1.7966692447662354,-1.3939650058746338,1.4670171737670898,2.2053589820861816,-1.2749963998794556,-1.3670798540115356,-2.1807749271392822,-1.4530162811279297,1.889904260635376
6580,no instructions..,negative,2,2,0,100.0,"no, instructions",,14.67336654663086,-2.2694005966186523,1.464733600616455,-2.328810453414917,-2.07015323638916,-2.8720884323120117,1.4117331504821777,-1.7311134338378906,1.5715802907943726,-2.1928467750549316,2.8291983604431152,2.409768581390381,2.1095781326293945,-0.7940524220466614,1.6143434047698975,1.3540925979614258,-0.7783517241477966,-0.4290277361869812,-1.6945455074310303,-1.1670029163360596,1.8993208408355713
1411,Boring starting work weekend soon................ 1st need to get a Tim Coffee so I can make it through this **** night shift........,negative,21,21,0,100.0,"boring, starting, work, weekend, soon, 1st, need, to, get, a, tim, coffee, so, i, can, make, it, through, this, night, shift",,13.357236862182617,-1.8096303939819336,2.055250644683838,-2.218709945678711,-2.0531134605407715,-2.132779121398926,1.967645525932312,-1.8937551975250244,1.8070480823516846,-1.384998083114624,1.9693254232406616,2.05012845993042,1.2839800119400024,-1.4028102159500122,1.7602035999298096,1.8898791074752808,-1.480297327041626,-1.7820770740509033,-1.8708773851394653,-1.276064157485962,2.158376932144165
311,Ship. I`m stuck.,negative,4,4,0,100.0,"ship, i, m, stuck",,14.180121421813965,-1.7851554155349731,1.8480892181396484,-1.8469163179397583,-2.018190383911133,-2.2137317657470703,1.7967504262924194,-1.561598777770996,1.9576613903045654,-1.1526862382888794,2.51540207862854,1.6983073949813843,1.6164995431900024,-2.032762050628662,1.898218035697937,0.8391869068145752,-1.773417592048645,-1.3593136072158813,-2.6416850090026855,-2.40720796585083,1.972456693649292
4382,the app requires premium membership to use the widget. defeats the point for me,negative,14,14,0,100.0,"the, app, requires, premium, membership, to, use, the, widget, defeats, the, point, for, me",,14.130587577819824,-2.658165216445923,2.383230209350586,-1.973271131515503,-1.7930757999420166,-2.367347478866577,1.8100388050079346,-1.8861420154571533,2.1715774536132812,-1.1197673082351685,1.902237057685852,1.829649567604065,1.0559179782867432,-1.3507522344589233,2.2933313846588135,2.016235589981079,-1.9863356351852417,-1.3717650175094604,-2.245004653930664,-1.5473374128341675,1.8708432912826538
15862,"Happy Mother`s Day to all the Mom`s out there, but especially to my wonderfuly Mommy",positive,17,16,1,94.11764705882352,"happy, mother, s, day, to, all, the, mom, s, out, there, but, especially, to, my, mommy",wonderfuly,13.177892684936523,-2.0762150287628174,1.9211375713348389,-2.3331072330474854,-2.00874924659729,-1.9391472339630127,1.975368857383728,-1.644321084022522,1.6929932832717896,-1.2966324090957642,1.6854524612426758,2.47499680519104,1.2848418951034546,-1.1503121852874756,1.6264543533325195,1.4516569375991821,-1.2634254693984985,-1.3855087757110596,-2.1229918003082275,-1.5424766540527344,1.9208548069000244
10470,Could go for a lot of McDonalds. i mean A LOT.,positive,11,11,0,100.0,"could, go, for, a, lot, of, mcdonalds, i, mean, a, lot",,13.252123832702637,-2.4380035400390625,2.0378167629241943,-2.350482940673828,-1.882148027420044,-2.058443307876587,1.8442946672439575,-1.7664633989334106,1.9311325550079346,-1.6678593158721924,1.6007277965545654,1.9203948974609375,1.209995985031128,-1.5519315004348755,1.5463627576828003,1.539509654045105,-1.5742627382278442,-1.63316810131073,-1.935761570930481,-1.8058807849884033,2.2722043991088867
866,i jus love doin night shifts...will be done in an hour,positive,12,12,0,100.0,"i, jus, love, doin, night, shifts, will, be, done, in, an, hour",,13.409183502197266,-1.9284216165542603,2.1097819805145264,-1.8963392972946167,-2.035566568374634,-2.2603962421417236,1.9918397665023804,-1.4567803144454956,1.9606951475143433,-1.9140859842300415,1.9611139297485352,1.7081865072250366,1.2706764936447144,-1.5194097757339478,1.5355724096298218,1.4450212717056274,-1.6276572942733765,-1.9703259468078613,-2.0354158878326416,-1.8761882781982422,2.2199409008026123
22739,"rain, rain, rain. wow i actually LOVE the rain....",positive,9,9,0,100.0,"rain, rain, rain, wow, i, actually, love, the, rain",,13.362861633300781,-1.3969649076461792,2.149768829345703,-1.6546233892440796,-2.1864945888519287,-2.4232940673828125,1.7020494937896729,-1.521401286125183,2.043942451477051,-1.84207022190094,2.214726686477661,2.088620901107788,1.280717134475708,-1.4023067951202393,1.6906384229660034,1.487570881843567,-1.420725703239441,-1.3124566078186035,-1.558601975440979,-1.587172508239746,2.0062737464904785
7235,"Looks great, alarms don't work. The notifications just don't work on my Motorola G7 plus running Android 9.",negative,20,18,2,90.0,"looks, great, alarms, don, t, work, the, notifications, just, don, t, work, on, my, plus, running, android, 9","motorola, g7",13.646273612976074,-2.031318187713623,2.316453218460083,-1.9308662414550781,-1.8928974866867065,-2.085766315460205,1.9089889526367188,-1.3622640371322632,1.9210295677185059,-1.5213053226470947,1.9083867073059082,2.410747766494751,1.396036982536316,-1.204103946685791,1.6708112955093384,2.363022804260254,-1.462865948677063,-1.2916239500045776,-1.9407528638839722,-1.6263885498046875,2.0176498889923096
24711, true that! don`t know why i bothered this morning cos I just put it up in a pony soon as I got to work anyways,negative,26,26,0,100.0,"true, that, don, t, know, why, i, bothered, this, morning, cos, i, just, put, it, up, in, a, pony, soon, as, i, got, to, work, anyways",,13.502942085266113,-2.023918628692627,1.9783711433410645,-1.7278410196304321,-2.032694101333618,-2.179964542388916,2.0408554077148438,-1.5694811344146729,2.0614545345306396,-1.6942890882492065,1.539281964302063,2.1117520332336426,1.5430692434310913,-1.384661316871643,1.6616266965866089,1.7776775360107422,-1.5467172861099243,-1.2412813901901245,-1.9417070150375366,-1.5752711296081543,2.124338388442993
8622,Has that sinking feeling that it`s all about to go **** up.....bracing myself for the comedown,negative,17,15,2,88.23529411764706,"has, that, sinking, feeling, that, it, s, all, about, to, go, up, myself, for, the","bracing, comedown",13.052212715148926,-2.0557501316070557,2.084131956100464,-1.8976900577545166,-2.090090751647949,-2.109215259552002,1.9360066652297974,-1.3009655475616455,2.1262760162353516,-1.2311753034591675,1.7627655267715454,2.0242857933044434,1.461456298828125,-1.2054812908172607,1.7239563465118408,1.5031052827835083,-1.7224860191345215,-1.4798457622528076,-1.9485489130020142,-1.6855034828186035,1.9498744010925293
475,Good Morning!!! Work and then it`s ESPN`s Sunday night Baseball. hopefully it won`t get rained out,positive,19,18,1,94.73684210526315,"good, morning, work, and, then, it, s, s, sunday, night, baseball, hopefully, it, won, t, get, rained, out",espn,13.172098159790039,-1.8215211629867554,1.7696453332901,-1.864502191543579,-2.2317445278167725,-2.0627758502960205,1.7403662204742432,-1.5519763231277466,1.7655216455459595,-1.4436008930206299,1.9491772651672363,2.094521999359131,1.2135032415390015,-1.4421697854995728,1.7435474395751953,1.4330562353134155,-1.6334964036941528,-1.4449360370635986,-2.149294853210449,-1.3327597379684448,2.121351957321167
16807, I`m working on a painting due for school and hating myself for sleeping all **** day and starting this so late.,negative,21,21,0,100.0,"i, m, working, on, a, painting, due, for, school, and, hating, myself, for, sleeping, all, day, and, starting, this, so, late",,13.152352333068848,-1.8178160190582275,1.854426622390747,-2.2574658393859863,-1.8174268007278442,-2.0367438793182373,2.0262904167175293,-1.9125745296478271,1.9184083938598633,-1.378286600112915,1.9763089418411255,1.9808140993118286,1.2498079538345337,-1.0800459384918213,1.8317365646362305,1.504151463508606,-1.8328208923339844,-1.6241850852966309,-1.843530535697937,-1.6099274158477783,1.9414891004562378
22571," Still waiting for a email  from MAX. So i consider no news, bad news.",negative,14,14,0,100.0,"still, waiting, for, a, email, from, max, so, i, consider, no, news, bad, news",,13.386500358581543,-1.9987127780914307,2.3684945106506348,-2.4297919273376465,-1.8162381649017334,-1.8271318674087524,1.5160701274871826,-2.060004472732544,2.1129701137542725,-1.2691547870635986,2.050079584121704,2.028655529022217,1.6255675554275513,-1.4289053678512573,1.5532842874526978,1.845572590827942,-1.6092044115066528,-1.6370775699615479,-1.9332245588302612,-1.905643105506897,2.1639716625213623
9051,http://twitpic.com/67ot5 - the most amazing decoration of a store i`ve ever seen... & it`s almost been 2 years,positive,21,18,3,85.71428571428571,"twitpic, com, the, most, amazing, of, a, store, i, ve, ever, seen, it, s, almost, been, 2, years","http, 67ot5, decoration",13.280817985534668,-2.406093120574951,1.769653081893921,-1.9874930381774902,-2.4699103832244873,-2.174877166748047,1.4937738180160522,-1.4655747413635254,1.8083250522613525,-1.4651081562042236,1.8538053035736084,2.0981147289276123,1.5642876625061035,-1.3403388261795044,1.808931827545166,1.4031707048416138,-1.2118176221847534,-1.5240485668182373,-1.979693055152893,-1.5461411476135254,2.354689121246338
3086,"WOW I REALLY LOVE THIS APP!!! Such a great idea. I first downloaded it for my youngest daughter to try help her with responsibility & organization, we connect daily on the app to check each other's progress. I generally enjoy this game, it is the only one have on my phone.",positive,51,50,1,98.0392156862745,"wow, i, really, love, this, app, such, a, great, idea, i, first, downloaded, it, for, my, youngest, daughter, to, try, help, her, with, organization, we, connect, daily, on, the, app, to, check, each, other, s, progress, i, generally, enjoy, this, game, it, is, the, only, one, have, on, my, phone",responsibility,13.366928100585938,-1.9093170166015625,1.9239517450332642,-2.252377510070801,-2.1891205310821533,-2.087419033050537,2.1224446296691895,-1.7857985496520996,1.7751213312149048,-1.584302544593811,1.7968307733535767,1.8542147874832153,1.2839477062225342,-1.3100205659866333,1.8532899618148804,1.7755982875823975,-1.6114699840545654,-1.625035285949707,-1.8988311290740967,-1.585386037826538,2.0625340938568115
5553, i missed the game,negative,4,4,0,100.0,"i, missed, the, game",,13.054048538208008,-2.023320436477661,1.8538014888763428,-1.8603992462158203,-1.9863271713256836,-2.0001296997070312,1.8746604919433594,-1.0823512077331543,1.855748176574707,-1.5219206809997559,1.698082447052002,1.8420876264572144,1.3958295583724976,-1.6595937013626099,2.658637523651123,1.7571897506713867,-1.6321287155151367,-1.481961965560913,-2.036968469619751,-1.1467803716659546,2.433640241622925
7861, hey there! your web URL looks good,positive,7,7,0,100.0,"hey, there, your, web, url, looks, good",,13.697751998901367,-1.848894715309143,1.924808144569397,-1.9909788370132446,-2.055267095565796,-1.86135733127594,2.162116050720215,-2.2943549156188965,1.4956042766571045,-1.3041257858276367,2.5187270641326904,1.9498432874679565,1.0847309827804565,-1.4831993579864502,1.7756904363632202,1.8790284395217896,-1.6343659162521362,-1.3906431198120117,-2.402894973754883,-1.6078294515609741,1.8840278387069702
9283,Still enjoying this app after all these years,positive,8,8,0,100.0,"still, enjoying, this, app, after, all, these, years",,13.544515609741211,-1.7634159326553345,2.3105173110961914,-2.269207000732422,-2.071408271789551,-2.0698904991149902,2.076101541519165,-1.799501657485962,1.7610259056091309,-1.4087727069854736,1.7162622213363647,1.937571406364441,1.4077949523925781,-1.2516955137252808,1.5899462699890137,1.7762656211853027,-1.9772714376449585,-1.8402893543243408,-1.9191728830337524,-1.0588903427124023,2.1513514518737793
942,"_babe woo! im getting mine on monday,cant wait  x",positive,10,9,1,90.0,"woo, im, getting, mine, on, monday, cant, wait, x",_babe,13.338334083557129,-1.7721867561340332,1.638685703277588,-1.960081696510315,-1.27229905128479,-1.99576997756958,1.98703932762146,-1.2681307792663574,1.4274839162826538,-1.6510878801345825,2.33593487739563,2.0729541778564453,1.0859283208847046,-1.3768353462219238,1.879446268081665,1.3049185276031494,-1.8415350914001465,-1.9105674028396606,-2.2426257133483887,-1.2450261116027832,2.0810883045196533
9793,Its already hot outside...  thank goodness my car has amazing a.c!!! cyalater!!! off to work!!!,positive,16,15,1,93.75,"its, already, hot, outside, thank, goodness, my, car, has, amazing, a, c, off, to, work",cyalater,13.072937965393066,-2.332925319671631,1.8971532583236694,-2.1688945293426514,-2.116062879562378,-1.7107393741607666,1.9707459211349487,-1.6105149984359741,1.8305957317352295,-1.5224573612213135,2.0183138847351074,1.9406425952911377,1.363588809967041,-1.4797470569610596,1.532857894897461,1.5918601751327515,-1.3569674491882324,-1.537798523902893,-1.9744404554367065,-1.4821230173110962,2.109325885772705
20642,is sad she got her plans cancled,negative,7,6,1,85.71428571428571,"is, sad, she, got, her, plans",cancled,13.358259201049805,-2.348947525024414,2.10870623588562,-2.168102502822876,-2.1182546615600586,-2.12319278717041,2.0062506198883057,-1.3933420181274414,1.4925408363342285,-1.2941867113113403,1.8831297159194946,2.4250552654266357,1.6393169164657593,-1.360349178314209,1.8353830575942993,1.8191852569580078,-1.2447174787521362,-1.805883526802063,-2.1642868518829346,-1.9131697416305542,2.4008684158325195
18776, teehee. it was a good show anyway,positive,7,7,0,100.0,"teehee, it, was, a, good, show, anyway",,13.37649917602539,-1.758894920349121,2.0366859436035156,-2.004004716873169,-2.2928357124328613,-2.191075563430786,1.9288088083267212,-1.9286531209945679,2.127340078353882,-1.4097429513931274,2.3955204486846924,1.996695876121521,1.5953751802444458,-1.611142873764038,1.929125189781189,1.7840389013290405,-1.6102083921432495,-1.4888226985931396,-1.7700165510177612,-1.5031853914260864,2.23404860496521
2627,Happy Mother`s Day.,positive,4,4,0,100.0,"happy, mother, s, day",,14.123172760009766,-1.7977573871612549,2.1955935955047607,-2.5276310443878174,-1.7464065551757812,-2.2636773586273193,1.8733519315719604,-1.6397837400436401,1.340778112411499,-1.1008987426757812,1.904405117034912,3.300088882446289,1.5548292398452759,-1.3279974460601807,2.245354175567627,1.2462491989135742,-0.8259366750717163,-1.348158597946167,-2.7472386360168457,-1.7281088829040527,1.7906548976898193
6909,"You can add one thing, when we'll touch on particular time period then the particular task should be displayed.",positive,20,20,0,100.0,"you, can, add, one, thing, when, we, ll, touch, on, particular, time, period, then, the, particular, task, should, be, displayed",,13.849747657775879,-2.0272412300109863,1.8643354177474976,-2.295391798019409,-2.2157018184661865,-2.470946788787842,2.269606828689575,-2.265202760696411,1.4816582202911377,-1.4138097763061523,2.172860860824585,2.192678928375244,1.1840606927871704,-1.1937255859375,2.059299945831299,1.8860256671905518,-1.491448998451233,-1.801661729812622,-1.7949260473251343,-1.4573571681976318,1.948044776916504
18026,just made a South-Korean email pal. Happy!,positive,8,8,0,100.0,"just, made, a, south, korean, email, pal, happy",,13.889808654785156,-2.481130599975586,2.5206892490386963,-2.604419708251953,-1.8496363162994385,-1.6005382537841797,2.2044484615325928,-2.2178027629852295,1.6849392652511597,-1.782938003540039,1.9221296310424805,2.396758794784546,1.9666942358016968,-1.6857892274856567,1.5344977378845215,1.5161874294281006,-1.4157907962799072,-1.6693155765533447,-1.8548166751861572,-1.561653733253479,2.2744944095611572
3493,Too much advertisement. Not motivating nor relaxing,negative,7,7,0,100.0,"too, much, advertisement, not, motivating, nor, relaxing",,14.217296600341797,-2.4562830924987793,2.2101762294769287,-2.334298849105835,-2.1257903575897217,-2.259342670440674,2.3309566974639893,-2.2549526691436768,2.48504900932312,-1.2999693155288696,2.5347959995269775,1.758857011795044,1.2129241228103638,-0.7316781282424927,1.986151933670044,2.13253116607666,-1.858422875404358,-0.9077451825141907,-2.077332019805908,-1.4665918350219727,2.1638596057891846
3987,This app is so cool! It really helps me to motivate my self and I love the sounds it does in the background! Highly reccomend!,positive,25,25,0,100.0,"this, app, is, so, cool, it, really, helps, me, to, motivate, my, self, and, i, love, the, sounds, it, does, in, the, background, highly, reccomend",,13.580299377441406,-1.6469316482543945,1.9774880409240723,-1.984910488128662,-2.335738182067871,-1.9573441743850708,2.194582223892212,-1.83872652053833,1.6783348321914673,-1.6803529262542725,1.7199766635894775,1.5404738187789917,1.449448823928833,-1.4152296781539917,1.6623518466949463,2.204251289367676,-1.8342013359069824,-1.185227394104004,-1.925600290298462,-1.9819302558898926,1.8873012065887451
3886,"Very fun and a good way to stay focused. I do recommend this app. The sounds come broken sometimes, it should be fixed.",positive,23,23,0,100.0,"very, fun, and, a, good, way, to, stay, focused, i, do, recommend, this, app, the, sounds, come, broken, sometimes, it, should, be, fixed",,13.69396686553955,-1.5387496948242188,2.0215554237365723,-2.128520965576172,-2.3986005783081055,-2.2359960079193115,2.088623523712158,-1.9950884580612183,1.9594683647155762,-1.5925427675247192,1.857393503189087,1.9747021198272705,1.520418405532837,-1.4116839170455933,1.5498683452606201,1.8232444524765015,-1.7732882499694824,-1.3082475662231445,-1.6230798959732056,-1.6621111631393433,2.014585494995117
24727,"saw kim kardashian on robertson today, ate a hella good sandwich at bay cities in santa monica, and just downloaded a lot of new songs",positive,25,23,2,92.0,"saw, kim, on, today, ate, a, hella, good, sandwich, at, bay, cities, in, santa, monica, and, just, downloaded, a, lot, of, new, songs","kardashian, robertson",13.499832153320312,-1.8846893310546875,2.1878325939178467,-2.291886806488037,-1.8925056457519531,-1.6064711809158325,1.7196046113967896,-1.974399447441101,1.6998199224472046,-1.3519424200057983,2.1248576641082764,2.252717971801758,1.2670109272003174,-1.685367226600647,1.93254816532135,1.791491985321045,-1.4070160388946533,-1.9975976943969727,-2.1705684661865234,-1.6989281177520752,2.3623104095458984
211,"I tried it years ago and never really got it going. Then I switched to Wunderlist and became an organized machine! Now Wunderlist is being retired, so I thought I'd try again, guessing it would be much better by now and that my ability to use it to my advantage would be vastly improved. Nope. No ability for folders or some other way to group lists together so I don't have to flip through all my lists to find the one I want. Not even a list view to make them easier to find.",negative,96,95,1,98.95833333333334,"i, tried, it, years, ago, and, never, really, got, it, going, then, i, switched, to, wunderlist, and, became, an, organized, machine, now, wunderlist, is, being, retired, so, i, thought, i, d, try, again, guessing, it, would, be, much, better, by, now, and, that, my, ability, to, use, it, to, my, advantage, would, be, improved, nope, no, ability, for, folders, or, some, other, way, to, group, lists, together, so, i, don, t, have, to, flip, through, all, my, lists, to, find, the, one, i, want, not, even, a, list, view, to, make, them, easier, to, find",vastly,13.372581481933594,-2.06062388420105,1.753659725189209,-2.0611207485198975,-2.120079278945923,-2.088735580444336,1.8723385334014893,-1.7052935361862183,1.8922207355499268,-1.5752184391021729,1.7483999729156494,2.094939708709717,1.5730721950531006,-1.299701452255249,1.5802932977676392,1.905033826828003,-1.6905332803726196,-1.515581488609314,-1.6983023881912231,-1.582470178604126,2.0099523067474365
7427,Chemistry is not fun..,negative,4,4,0,100.0,"chemistry, is, not, fun",,13.65074348449707,-2.3503825664520264,0.9633147716522217,-1.9268267154693604,-1.8365594148635864,-1.9177532196044922,1.9085654020309448,-2.345142126083374,1.82332444190979,-1.50632643699646,2.6074888706207275,2.2665233612060547,1.6510717868804932,-1.4151921272277832,1.3932855129241943,2.0193870067596436,-1.80070161819458,-2.0117902755737305,-1.8055822849273682,-1.019649624824524,2.4225189685821533
3425,App has so many problems. I started experiencing them once I paid for the pro version. No one has responded me back from the support to solve my issues. Some issues are as below. 1. Not fully supporting the app whitelist which is a big obstacle in working. 2. Not counting the exceeded time even after setting it up again and again. 3. Took so long to log in after reinstallation as I tried that to solve the above mentioned issues. My advice : Don't pay for this app till these issues are resolved,negative,94,92,2,97.87234042553192,"app, has, so, many, problems, i, started, experiencing, them, once, i, paid, for, the, pro, version, no, one, has, responded, me, back, from, the, support, to, solve, my, issues, some, issues, are, as, below, 1, not, fully, supporting, the, app, whitelist, which, is, a, big, in, working, 2, not, counting, the, exceeded, time, even, after, setting, it, up, again, and, again, 3, took, so, long, to, log, in, after, as, i, tried, that, to, solve, the, above, mentioned, issues, my, advice, don, t, pay, for, this, app, till, these, issues, are, resolved","obstacle, reinstallation",13.435436248779297,-2.2088587284088135,2.199134588241577,-2.2288854122161865,-2.016669750213623,-2.1526482105255127,1.9336451292037964,-1.8163633346557617,2.0035195350646973,-1.2875767946243286,1.8361167907714844,1.8386512994766235,1.5185774564743042,-1.237057089805603,1.5984665155410767,1.8583967685699463,-1.5391372442245483,-1.5791571140289307,-1.988706350326538,-1.4440850019454956,2.086392879486084
13729,  awwwww i`m such a scifi geek and StarWars is the TEN COMMANDMENTS for us geeks!!,positive,16,14,2,87.5,"awwwww, i, m, such, a, scifi, geek, and, starwars, is, the, ten, for, us","commandments, geeks",13.615163803100586,-1.9611282348632812,2.2292983531951904,-2.4183943271636963,-1.7481080293655396,-1.3903189897537231,2.155205488204956,-1.66073739528656,1.804495930671692,-1.5149459838867188,2.183206796646118,2.079271078109741,1.1607478857040405,-1.6531305313110352,2.509747266769409,1.6696462631225586,-1.611012578010559,-1.5145829916000366,-1.9049675464630127,-1.4893471002578735,2.227740526199341
1911,"i love this app but it reads my texts. i left one in draft and it suggested it as a Todo item. i couldn't find any way to get it to keep is ""eyes"" to itself. not about it.",negative,40,39,1,97.5,"i, love, this, app, but, it, reads, my, texts, i, left, one, in, draft, and, it, suggested, it, as, a, todo, item, i, t, find, any, way, to, get, it, to, keep, is, eyes, to, itself, not, about, it",couldn,13.361612319946289,-1.959552526473999,1.9212987422943115,-1.992645502090454,-2.33378529548645,-2.16606068611145,2.046508312225342,-1.7137725353240967,2.0032763481140137,-1.6133463382720947,1.658797264099121,2.06414532661438,1.4586318731307983,-1.11899995803833,1.5560120344161987,2.1379144191741943,-1.6543976068496704,-1.585572600364685,-1.9422075748443604,-1.7589010000228882,1.9665603637695312
3248,"I uninstalled the app and installed it again and now the app works, but ive lost all my progress and my forest... this is so dumb this app forces me to uninstall and then i dont even get my progress back",negative,41,41,0,100.0,"i, uninstalled, the, app, and, installed, it, again, and, now, the, app, works, but, ive, lost, all, my, progress, and, my, forest, this, is, so, dumb, this, app, forces, me, to, uninstall, and, then, i, dont, even, get, my, progress, back",,13.284327507019043,-1.9702978134155273,2.063079357147217,-2.084177017211914,-2.2484185695648193,-2.1475212574005127,1.8356273174285889,-1.6140806674957275,1.785170078277588,-1.4044950008392334,1.509881615638733,1.8195890188217163,1.4244284629821777,-1.2375766038894653,1.6888095140457153,1.9942169189453125,-1.8108974695205688,-1.5621411800384521,-1.6906423568725586,-1.6827061176300049,2.0319361686706543
4893,It's for keep,positive,4,4,0,100.0,"it, s, for, keep",,12.796725273132324,-2.121058225631714,1.6463968753814697,-2.286201238632202,-2.2372288703918457,-1.8046886920928955,1.9716047048568726,-1.2517586946487427,2.041722059249878,-1.1072238683700562,1.7507765293121338,1.92977774143219,1.1085171699523926,-1.0942548513412476,1.5006122589111328,1.6284546852111816,-1.5414538383483887,-1.1451200246810913,-1.5176949501037598,-1.9430408477783203,2.0427534580230713
17191,wants to go to falkland but cant cause of stupid exams and mtbcut are going to be there,negative,18,16,2,88.88888888888889,"wants, to, go, to, but, cant, cause, of, stupid, exams, and, are, going, to, be, there","falkland, mtbcut",13.144853591918945,-1.9839543104171753,1.7557499408721924,-2.0123212337493896,-1.8890902996063232,-1.9867933988571167,1.9777028560638428,-1.8266043663024902,1.9752757549285889,-1.3669812679290771,1.8200627565383911,1.9156383275985718,1.7247217893600464,-1.3852458000183105,1.4243392944335938,2.018134593963623,-1.7494910955429077,-1.532884955406189,-1.7824938297271729,-1.7306395769119263,2.014518976211548
